locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,,,,,
631452,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1212 THOMAS AVE,4792029,4792,29,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016791.103,2092542.294,37.7266647697,-122.3841442246,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7266647835391, -122.384144224596)",,,,,
631453,Liang Bai Ping,Truck,13139000,VAN DYKE AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1337 VAN DYKE AVE,4828029,4828,29,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015726.539,2092412.506,37.7262494818,-122.387815368,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:9AM-10AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7262494956315, -122.387815368005)",,,,,
631454,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 DONNER AVE,4882025,4882,25,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014749.836,2091269.372,37.7230565093,-122.3911119406,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:9AM-10AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7230565231749, -122.391111940632)",,,,,
631455,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1440 BANCROFT AVE,4850019,4850,19,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015156.082,2091667.743,37.7241728928,-122.389735429,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:9AM-10AM/12PM-1PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7241729065962, -122.389735429001)",,,,,
631456,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1460 BANCROFT AVE,4850038,4850,38,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015035.87862,2091757.70466,37.7244132433,-122.3901572396,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:9AM-10AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.724413257131, -122.390157239601)",,,,,
631457,Liang Bai Ping,Truck,13356000,WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599),1500 WALLACE AVE,4829002,4829,2,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015315.254,2092594.276,37.7267257938,-122.389249858,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:10AM-11AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7267258076442, -122.389249858017)",,,,,
631458,Liang Bai Ping,Truck,13355000,WALLACE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 WALLACE AVE,4828024,4828,24,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015606.538,2092377.128,37.7261456925,-122.3882277409,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:10AM-11AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7261457063059, -122.388227740894)",,,,,
631459,Liang Bai Ping,Truck,10215000,PALOU AVE: END to GRIFFITH ST (904 - 999),931 PALOU AVE,4755042,4755,42,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6018287.161,2092537.392,37.7267339112,-122.3789720052,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:9AM-10AM/10AM-11AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7267339250739, -122.378972005226)",,,,,
631460,Liang Bai Ping,Truck,7479000,JENNINGS ST: VAN DYKE AVE to WALLACE AVE (2100 - 2199),2115 JENNINGS ST,4828021,4828,21,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015486.282,2092591.619,37.7267279783,-122.3886584288,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:10AM-11AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7267279920895, -122.388658428822)",,,,,
631461,Liang Bai Ping,Truck,6792000,HAWES ST: SHAFTER AVE to THOMAS AVE (1500 - 1599),1153 SHAFTER AVE,4793006,4793,6,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017053.425,2092471.602,37.7264851632,-122.3832324587,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:11AM-12PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7264851770491, -122.383232458698)",,,,,
631462,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1265 THOMAS AVE,4807012,4807,12,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016458.774,2092565.342,37.7267096754,-122.3852946912,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:11AM-12PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7267096892011, -122.385294691178)",,,,,
631463,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1160 REVERE AVE,4763050,4763,50,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017468.62,2092735.972,37.7272340075,-122.3818155119,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:11AM-12PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7272340213278, -122.38181551186)",,,,,
631464,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1135 REVERE AVE,4786051,4786,51,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017542.344,2092456.505,37.7264707162,-122.3815412192,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:11AM-12PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7264707300786, -122.381541219148)",,,,,
631465,Liang Bai Ping,Truck,10808000,QUESADA AVE: ARELIOUS WALKER DR to GRIFFITH ST (1000 - 1099),1031 QUESADA AVE,4764 001,4764,1,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6018280.048,2092193.457,37.7257891398,-122.3789727196,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:11AM-12PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7257891536457, -122.378972719614)",,,,,
631466,Liang Bai Ping,Truck,10215000,PALOU AVE: END to GRIFFITH ST (904 - 999),Assessors Block /Lot,,,,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo/Mo/Mo/Mo/Mo:5AM-6AM/11AM-12PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,,,,,,
631467,Liang Bai Ping,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1430 YOSEMITE AVE,4831008,4831,8,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015560.891,2092142.182,37.725498048,-122.3883691504,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:12PM-1PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7254980617841, -122.388369150432)",,,,,
631468,Liang Bai Ping,Truck,9743000,OFARRELL ST: BRODERICK ST to SAINT JOSEPHS AVE (2200 - 2299),2200 OFARRELL ST,1098044,1098,44,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:12PM-1PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,,,,,,
631469,Liang Bai Ping,Truck,5452000,FELL ST: BRODERICK ST to BAKER ST (1300 - 1399),1377 FELL ST,1214017,1214,17,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6000983.009,2109845.279,37.7732879405,-122.4400323166,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:1PM-3PM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7732879542576, -122.440032316625)",,,,,
631470,Liang Bai Ping,Truck,6540000,GRIFFITH ST: QUESADA AVE to REVERE AVE (1300 - 1399),1300 GRIFFITH ST,4763047,4763,47,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017681.819,2092678.013,37.727086634,-122.3810744487,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,Mo-Fr:6AM-7AM,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7270866477834, -122.381074448739)",,,,,
631703,Munch A Bunch,Truck,784000,17TH ST: SAN BRUNO AVE to UTAH ST (2200 - 2299),2222 17TH ST,3960001,3960,1,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6010755.356,2106704.644,37.765215949,-122.406006972,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:5AM-6AM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.765215962789, -122.406006972019)",,,,,
631704,Munch A Bunch,Truck,10293000,PARNASSUS AVE: HILLWAY AVE to 03RD AVE (400 - 599),400 PARNASSUS AVE,1756001,1756,1,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,5995605.966,2106525.104,37.7638640324,-122.4583917498,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:7AM-8AM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7638640461797, -122.458391749834)",,,,,
631705,Munch A Bunch,Truck,373000,07TH ST: CLEVELAND ST to HARRISON ST (314 - 399),355 07TH ST,3754 018,3754,18,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6010570.267,2110774.843,37.776381426,-122.4069340516,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:8AM-9AM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7763814397779, -122.406934051616)",,,,,
631706,Munch A Bunch,Truck,546000,12TH ST: ISIS ST to BERNICE ST (332 - 365),333 12TH ST,3521022,3521,22,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6008484.985,2108791.319,37.77081823,-122.4140072976,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:9AM-10AM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.770818243789, -122.414007297587)",,,,,
631707,Munch A Bunch,Truck,8137000,LARKIN ST: FERN ST to BUSH ST (1127 - 1199),1144 LARKIN ST,279012,279,12,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6007372.707,2115263.802,37.7885275753,-122.4183136857,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:10AM-11AM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7885275890857, -122.418313685711)",,,,,
631708,Munch A Bunch,Truck,5882000,FULTON ST: FRANKLIN ST to GOUGH ST (300 - 399),365 FULTON ST,0792 028,792,28,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6005956.8,2111638.505,37.7784935972,-122.4229547474,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:10AM-11AM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7784936109674, -122.422954747386)",,,,,
631709,Munch A Bunch,Truck,24215000,BRYANT ST: ALAMEDA ST intersection,1525 BRYANT ST,3922A001A,3922A,001A,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6009575.985,2107645.792,37.7677340927,-122.4101526019,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:10AM-11AM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7677341064635, -122.410152601932)",,,,,
631710,Munch A Bunch,Truck,13547000,WEBSTER ST: CLAY ST to WASHINGTON ST (2200 - 2299),2200 WEBSTER ST,613003,613,3,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:10AM-2PM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,,,,,,
631711,Munch A Bunch,Truck,12728000,TURK ST: WEBSTER ST to FILLMORE ST (1300 - 1399),1345 TURK ST,756001,756,1,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Mo-Fr:10AM-11AM/12PM-1PM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,,,,,,
631712,Munch A Bunch,Truck,9114000,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1850 MISSION ST,3547002,3547,2,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6006589.563,2107566.187,37.7673476707,-122.4204766391,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,Sa-Su:8AM-4PM,,06/12/2015 12:20:26 PM,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7673476844971, -122.420476639071)",,,,,
631745,"Bay Area Mobile Catering, Inc. dba. Taqueria Angelica's",Truck,2471000,CESAR CHAVEZ ST: INDIANA ST to IOWA ST (1300 - 1399),1301 CESAR CHAVEZ ST,4352007,4352,7,15MFF-0063,APPROVED,Tacos: Burritos: Tortas: Quesadillas: Sodas: Chips: Candy,6014982.06972,2100806.30269,37.7492558595,-122.3909753796,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0063&ExportPDF=1&Filename=15MFF-0063_schedule.pdf,Mo-Fr:9AM-5PM,,03/13/2015 01:44:19 PM,Mar 13 2015  1:28PM,1,03/15/2016 12:00:00 AM,"(37.7492558733397, -122.390975379567)",,,,,
631751,Steve's Mobile Deli,Truck,149000,,860 02ND ST,3794003,3794,3,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:6AM-7AM/11AM-12PM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,,,,,,
631752,Steve's Mobile Deli,Truck,11089000,RIZAL ST: TANDANG SORA to LAPU-LAPU ST (11 - 51),50 RIZAL ST,3751169,3751,169,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6012738.056,2112794.897,37.7820490944,-122.3995768736,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:6AM-7AM/11AM-12PM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7820491081597, -122.399576873613)",,,,,
631753,Steve's Mobile Deli,Truck,148000,02ND ST: TOWNSEND ST to KING ST (700 - 799),750 02ND ST,3794002A,3794,002A,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6015411.83,2111996.555,37.7800057027,-122.3902709613,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7800057164663, -122.390270961301)",,,,,
631754,Steve's Mobile Deli,Truck,12160001,STEUART ST: HOWARD ST to END (200 - 299),275 STEUART ST,3742008,3742,8,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6015483.32,2116134.215,37.7913707417,-122.3903128121,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:7AM-8AM/9AM-10AM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7913707554546, -122.390312812097)",,,,,
631755,Steve's Mobile Deli,Truck,2994000,BLUXOME ST: 05TH ST to 06TH ST (100 - 199),175 BLUXOME ST,3785030,3785,30,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6012681.98651,2110002.58884,37.7743789308,-122.3995747421,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:7AM-8AM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7743789446046, -122.399574742116)",,,,,
631756,Steve's Mobile Deli,Truck,12547201,THE EMBARCADERO: KING ST \ TOWNSEND ST to BRANNAN ST (2 - 28) -- EAST --,26 THE EMBARCADERO,3714002,3714,2,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6014481.146,2117181.855,37.7941916765,-122.3938537043,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:7AM-8AM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7941916902422, -122.393853704244)",,,,,
631757,Steve's Mobile Deli,Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),525 HOWARD ST,3736114,3736,114,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6013720.948,2114874.56,37.7878141078,-122.3963222983,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:8AM-9AM/11AM-12PM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7878141215415, -122.396322298292)",,,,,
631758,Steve's Mobile Deli,Truck,6714000,HARRISON ST: 02ND ST to VASSAR PL (600 - 622),600 HARRISON ST,3750073,3750,73,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6013811.922,2113531.578,37.7841316511,-122.395913398,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:9AM-10AM/10AM-11AM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7841316648978, -122.39591339798)",,,,,
631759,Steve's Mobile Deli,Truck,12471000,TEHAMA ST: 01ST ST to MALDEN ALY (1 - 90),90 TEHAMA ST,3736094,3736,94,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6013381.047,2114491.944,37.7867446134,-122.3974714563,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:9AM-10AM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7867446271639, -122.397471456317)",,,,,
631760,Steve's Mobile Deli,Truck,258000,04TH ST: CLARA ST to HARRISON ST \ I-80 W ON RAMP (368 - 427),390 04TH ST,3752011A,3752,011A,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6012592.22,2112350.039,37.780819487,-122.4000501521,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,Mo-Fr:9AM-10AM,,03/13/2015 01:40:01 PM,Mar 13 2015  1:36PM,1,03/15/2016 12:00:00 AM,"(37.7808195007795, -122.400050152129)",,,,,
